prompt,speaker,recipient,pronoun,logit_diff,prob_io,prob_s,is_correct,rank_io,template_idx
Rose visited Zach at home. She brought flowers for,Rose,Zach,She,2.13836669921875,0.28781455755233765,0.03391813114285469,True,1,1
Derek called Mia on the phone. He left a message for,Derek,Mia,He,2.6255760192871094,0.03019035793840885,0.0021857228130102158,True,5,2
Mia helped Henry move. She carried the boxes for,Mia,Henry,She,7.445380210876465,0.4087193012237549,0.00023874682665336877,True,1,3
Liam thanked Mia warmly. He wrote a letter for,Liam,Mia,He,3.090158462524414,0.08937392383813858,0.0040660435333848,True,3,4
Olivia surprised Harry at the party. She baked a cake for,Olivia,Harry,She,5.055049896240234,0.036207377910614014,0.00023089621390681714,True,4,5
Victor recommended Clara for the job. He wrote a reference for,Victor,Clara,He,1.7912883758544922,0.14688093960285187,0.0244916919618845,True,2,6
Olivia met David at the store. She bought a gift for,Olivia,David,She,-0.42859554290771484,0.037773024290800095,0.057985369116067886,False,4,0
Fred visited Emma at home. He brought flowers for,Fred,Emma,He,5.6339006423950195,0.18322880566120148,0.0006549705285578966,True,2,1
Mia called Sam on the phone. She left a message for,Mia,Sam,She,5.143599510192871,0.061791256070137024,0.0003606535028666258,True,4,2
Xander helped Emma move. He carried the boxes for,Xander,Emma,He,6.26961612701416,0.1745501607656479,0.000330415612552315,True,2,3
Olivia thanked Bob warmly. She wrote a letter for,Olivia,Bob,She,2.989163398742676,0.04978492110967636,0.0025056512095034122,True,4,4
Fred surprised Olivia at the party. He baked a cake for,Fred,Olivia,He,2.3718137741088867,0.11216580867767334,0.010466339997947216,True,2,5
Alice recommended Noah for the job. She wrote a reference for,Alice,Noah,She,3.2706613540649414,0.1701793372631073,0.006463632453233004,True,2,6
Zach met Amy at the store. He bought a gift for,Zach,Amy,He,3.621417999267578,0.13046078383922577,0.0034891378600150347,True,2,0
Rose visited Fred at home. She brought flowers for,Rose,Fred,She,1.456984519958496,0.1632322371006012,0.038022927939891815,True,2,1
David called Iris on the phone. He left a message for,David,Iris,He,2.288938522338867,0.09699713438749313,0.009832988493144512,True,2,2
Kate helped Jack move. She carried the boxes for,Kate,Jack,She,2.509455680847168,0.21566955745220184,0.017536628991365433,True,2,3
Victor thanked Rose warmly. He wrote a letter for,Victor,Rose,He,3.7609004974365234,0.08256755769252777,0.0019207510631531477,True,3,4
Gina surprised Harry at the party. She baked a cake for,Gina,Harry,She,7.901551246643066,0.0713060274720192,2.6395273380330764e-05,True,2,5
Henry recommended Alice for the job. He wrote a reference for,Henry,Alice,He,2.028024673461914,0.19167982041835785,0.025224145501852036,True,2,6
Clara met Paul at the store. She bought a gift for,Clara,Paul,She,2.829486846923828,0.06303780525922775,0.0037219503428786993,True,3,0
Liam visited Kate at home. He brought flowers for,Liam,Kate,He,2.8428640365600586,0.10805030167102814,0.006294856779277325,True,3,1
Tara called Bob on the phone. She left a message for,Tara,Bob,She,5.030596733093262,0.16911903023719788,0.0011051776818931103,True,2,2
Derek helped Emma move. He carried the boxes for,Derek,Emma,He,5.145846366882324,0.19488723576068878,0.0011349342530593276,True,2,3
Iris thanked Henry warmly. She wrote a letter for,Iris,Henry,She,3.657965660095215,0.029695622622966766,0.0007656990783289075,True,5,4
Fred surprised Emma at the party. He baked a cake for,Fred,Emma,He,3.9002323150634766,0.09667180478572845,0.0019563676323741674,True,2,5
Clara recommended Jack for the job. She wrote a reference for,Clara,Jack,She,5.227046966552734,0.20470887422561646,0.0010991551680490375,True,1,6
Harry met Gina at the store. He bought a gift for,Harry,Gina,He,0.8382673263549805,0.03967364877462387,0.017157234251499176,True,2,0
Kate visited Sam at home. She brought flowers for,Kate,Sam,She,1.9698867797851562,0.17086367309093475,0.023830808699131012,True,2,1
Derek called Rose on the phone. He left a message for,Derek,Rose,He,3.034745216369629,0.12236613035202026,0.005884209647774696,True,2,2
Rose helped Paul move. She carried the boxes for,Rose,Paul,She,3.784609794616699,0.2044566124677658,0.004644789267331362,True,2,3
Fred thanked Tara warmly. He wrote a letter for,Fred,Tara,He,2.7119531631469727,0.141401469707489,0.009390043094754219,True,2,4
Grace surprised Brian at the party. She baked a cake for,Grace,Brian,She,2.9123897552490234,0.09261663258075714,0.005033315625041723,True,2,5
Noah recommended Amy for the job. He wrote a reference for,Noah,Amy,He,2.3497419357299805,0.06512295454740524,0.0062123253010213375,True,4,6
Tara met Jack at the store. She bought a gift for,Tara,Jack,She,3.0983142852783203,0.10838763415813446,0.004891014192253351,True,3,0
Frank visited Kate at home. He brought flowers for,Frank,Kate,He,2.9657392501831055,0.11916171759366989,0.006139494013041258,True,3,1
Olivia called Xander on the phone. She left a message for,Olivia,Xander,She,2.9657039642333984,0.0775829628109932,0.003997398540377617,True,3,2
Sam helped Alice move. He carried the boxes for,Sam,Alice,He,3.047724723815918,0.2456011027097702,0.011657899245619774,True,2,3
Kate thanked Victor warmly. She wrote a letter for,Kate,Victor,She,3.05596923828125,0.08912351727485657,0.004195673856884241,True,4,4
Harry surprised Grace at the party. He baked a cake for,Harry,Grace,He,-2.1857223510742188,0.009842142462730408,0.08756626397371292,False,7,5
Rose recommended Harry for the job. She wrote a reference for,Rose,Harry,She,3.5622987747192383,0.20049242675304413,0.005688677076250315,True,2,6
Zach met Mia at the store. He bought a gift for,Zach,Mia,He,2.583622932434082,0.033069413155317307,0.002496739849448204,True,3,0
Tara visited Brian at home. She brought flowers for,Tara,Brian,She,4.4224348068237305,0.2634047567844391,0.003162165405228734,True,2,1
Fred called Mia on the phone. He left a message for,Fred,Mia,He,1.3069038391113281,0.04438931122422218,0.012014267966151237,True,4,2
Iris helped Paul move. She carried the boxes for,Iris,Paul,She,5.091124534606934,0.08407957851886749,0.0005171818193048239,True,3,3
Brian thanked Iris warmly. He wrote a letter for,Brian,Iris,He,3.8150081634521484,0.16979490220546722,0.0037418610882014036,True,2,4
Olivia surprised David at the party. She baked a cake for,Olivia,David,She,3.554060935974121,0.11306140571832657,0.0032344863284379244,True,2,5
Xander recommended Gina for the job. He wrote a reference for,Xander,Gina,He,7.0318450927734375,0.34559324383735657,0.0003052626852877438,True,1,6
Rose met Brian at the store. She bought a gift for,Rose,Brian,She,1.2522621154785156,0.07763643562793732,0.022192951291799545,True,3,0
Brian visited Clara at home. He brought flowers for,Brian,Clara,He,3.8325424194335938,0.10713968425989151,0.0023200553841888905,True,3,1
Clara called Jack on the phone. She left a message for,Clara,Jack,She,5.639919281005859,0.05978536978363991,0.00021242669026833028,True,3,2
Harry helped Alice move. He carried the boxes for,Harry,Alice,He,2.46225643157959,0.1470530927181244,0.0125351557508111,True,2,3
Grace thanked Xander warmly. She wrote a letter for,Grace,Xander,She,3.565540313720703,0.07253217697143555,0.002051333198323846,True,4,4
Henry surprised Rose at the party. He baked a cake for,Henry,Rose,He,0.5196161270141602,0.05642971396446228,0.03356150537729263,True,4,5
Emma recommended Fred for the job. She wrote a reference for,Emma,Fred,She,3.2853097915649414,0.1715666502714157,0.006421566940844059,True,2,6
Bob met Gina at the store. He bought a gift for,Bob,Gina,He,0.8152914047241211,0.09244256466627121,0.040906794369220734,True,2,0
Grace visited Derek at home. She brought flowers for,Grace,Derek,She,4.039533615112305,0.09644581377506256,0.0016979944193735719,True,3,1
Jack called Emma on the phone. He left a message for,Jack,Emma,He,3.4098434448242188,0.11199774593114853,0.0037011192180216312,True,2,2
